Id,Label
5426,2
5427,2
5428,37
5429,23
5430,2
5431,23 35
5432,23
5433,37
5434,20
5435,19 26
5436,10 17
5437,23 35
5438,20
5439,26
5440,48
5441,3 9
5442,9
5443,9
5444,3 26 28
5445,9
5446,2 4
5447,22
5448,9 28
5449,14
5450,3
5451,37
5452,23
5453,48
5454,58
5455,65
5456,37 48
5457,37 48
5458,19
5459,17
5460,17
5461,17
5462,17
5463,17
5464,37
5465,37
5466,23
5467,65
5468,2
5469,8
5470,77
5471,40 70
5472,34
5473,6
5474,37 48
5475,37 48
5476,55
5477,55
5478,8
5479,23 55
5480,4
5481,41
5482,85 86
5483,19
5484,23
5485,17
5486,12
5487,1
5488,12
5489,4
5490,45
5491,7
5492,16
5493,4 7
5494,13
5495,1
5496,16
5497,55
5498,8
5499,68
5500,7
5501,8
5502,20
5503,29 38
5504,38
5505,13
5506,19
5507,37
5508,17 45
5509,16
5510,14 21
5511,43
5512,38
5513,16
5514,14
5515,4
5516,17
5517,5
5518,14
5519,1
5520,1
5521,20
5522,41
5523,2
5524,23
5525,1
5526,13
5527,4
5528,1
5529,31
5530,28
5531,14 43 50
5532,37
5533,32
5534,22 44 78
5535,20
5536,17
5537,3
5538,47
5539,1
5540,43
5541,26
5542,37
5543,14
5544,21
5545,4
5546,1
5547,23 55
5548,59
5549,3
5550,1
5551,21
5552,1
5553,3
5554,32
5555,12
5556,32
5557,4 13
5558,19
5559,23 35 55
5560,37
5561,44
5562,43
5563,17
5564,45
5565,12
5566,1
5567,16
5568,1
5569,59
5570,29 38
5571,4 38
5572,1
5573,16 26
5574,37
5575,37
5576,45
5577,35
5578,23
5579,4
5580,21
5581,2
5582,1
5583,20
5584,10
5585,1
5586,17
5587,17
5588,17
5589,62
5590,32
5591,43
5592,28 37
5593,17 30
5594,23 29 35
5595,17
5596,22
5597,20
5598,1
5599,4
5600,22
5601,22
5602,1
5603,16
5604,23 35 55
5605,16
5606,23
5607,4 38
5608,21
5609,16
5610,17
5611,1
5612,37 48
5613,37
5614,17
5615,16
5616,16
5617,23
5618,1
5619,62
5620,22
5621,18
5622,16
5623,38
5624,17
5625,18
5626,1 12
5627,1
5628,48
5629,6
5630,27
5631,19
5632,17 45
5633,3
5634,17
5635,17
5636,12
5637,35
5638,21
5639,43
5640,34
5641,23
5642,34
5643,26
5644,26
5645,3
5646,26
5647,5
5648,23
5649,35
5650,7
5651,26
5652,3 4 38
5653,5
5654,59
5655,15
5656,7
5657,25
5658,19
5659,45
5660,23
5661,23
5662,26
5663,9
5664,26
5665,9
5666,26
5667,29
5668,28
5669,26
5670,9
5671,1
5672,12
5673,1
5674,1
5675,12
5676,1
5677,16
5678,1
5679,43 44
5680,3 9
5681,37
5682,21
5683,37
5684,2
5685,4 50
5686,26 62
5687,71
5688,1 12
5689,4
5690,8 13
5691,15
5692,21 34
5693,17
5694,37
5695,4
5696,17
5697,4
5698,14
5699,14
5700,9
5701,3
5702,18
5703,71
5704,21
5705,1
5706,26 28
5707,34
5708,13
5709,59
5710,14
5711,4 7
5712,1
5713,21
5714,25
5715,8
5716,37
5717,21
5718,37
5719,34
5720,26
5721,33
5722,14
5723,38
5724,22
5725,16
5726,16
5727,37
5728,21 34
5729,4
5730,44
5731,1 12
5732,1
5733,21
5734,21
5735,13
5736,34
5737,4
5738,16
5739,20
5740,13
5741,8
5742,31
5743,51
5744,16
5745,1
5746,3 26 44
5747,1
5748,16
5749,3
5750,1
5751,1 12
5752,1
5753,14
5754,21
5755,2
5756,24
5757,37
5758,35
5759,16
5760,1
5761,37
5762,19 26
5763,2
5764,68
5765,50
5766,4
5767,4
5768,17
5769,5 8
5770,1
5771,1
5772,8
5773,32
5774,17
5775,3
5776,8
5777,71
5778,37
5779,18
5780,1
5781,1 12
5782,1 12
5783,1 31
5784,31
5785,1
5786,16
5787,32
5788,37
5789,29 35
5790,1 12
5791,1 12
5792,1 12
5793,44
5794,4
5795,44
5796,3
5797,16
5798,28 43
5799,4
5800,1 31
5801,17
5802,18 59
5803,1
5804,1
5805,29
5806,12
5807,29
5808,8
5809,36
5810,36
5811,18
5812,2
5813,49
5814,34
5815,17
5816,19
5817,22
5818,23
5819,17
5820,17
5821,7
5822,20
5823,23
5824,23 32 35 55
5825,32
5826,2
5827,13 27
5828,7
5829,48
5830,4
5831,2
5832,3
5833,3
5834,26
5835,9
5836,26
5837,44
5838,1
5839,1
5840,1
5841,2
5842,2 42
5843,1
5844,1
5845,62
5846,4
5847,8 43
5848,35
5849,48
5850,16
5851,1
5852,1
5853,5
5854,8
5855,13
5856,2 9 31
5857,28
5858,1
5859,7
5860,18
5861,8
5862,18
5863,1
5864,23
5865,1
5866,3 26 28
5867,3
5868,17
5869,17
5870,24
5871,17
5872,2 9
5873,20
5874,32
5875,42
5876,16
5877,42
5878,17
5879,17
5880,2 42
5881,2 42
5882,2 42
5883,1
5884,14
5885,2
5886,37
5887,37
5888,42
5889,2
5890,46
5891,31
5892,2
5893,2
5894,70
5895,17
5896,9
5897,9
5898,2
5899,9
5900,9
5901,9
5902,9
5903,26
5904,9
5905,9
5906,2
5907,9
5908,9
5909,9
5910,2
5911,9
5912,25
5913,5 8
5914,17 45
5915,42
5916,5 8
5917,2
5918,10
5919,59
5920,8
5921,29
5922,8
5923,29
5924,23
5925,23
5926,9 26
5927,9
5928,3 38
5929,26
5930,15
5931,3
5932,3 13 14
5933,43
5934,13
5935,17
5936,1 12
5937,1
5938,37
5939,13
5940,29
5941,14
5942,19
5943,21
5944,37
5945,13
5946,12
5947,4
5948,4 7
5949,13
5950,13
5951,21
5952,4 14
5953,13 14
5954,13
5955,13
5956,13 14
5957,13
5958,4
5959,4
5960,13
5961,37
5962,13
5963,2
5964,1
5965,43
5966,13
5967,3
5968,13
5969,13
5970,4
5971,13
5972,7
5973,13
5974,4 13
5975,4 13
5976,4
5977,35
5978,1
5979,32
5980,30
5981,4
5982,3
5983,3 64
5984,2
5985,11
5986,13
5987,13
5988,20
5989,29
5990,43
5991,13
5992,37
5993,37 48
5994,43
5995,22
5996,13
5997,3
5998,2
5999,2
6000,4 8 13
6001,37 48
6002,13
6003,16
6004,13
6005,9
6006,20
6007,50
6008,68
6009,7
6010,32
6011,37 48
6012,13
6013,3 21
6014,23 32
6015,16
6016,13
6017,2
6018,44
6019,1 12
6020,3 64
6021,2
6022,22
6023,17
6024,30
6025,21 34
6026,22
6027,4 13
6028,22
6029,16
6030,20
6031,2
6032,35
6033,19
6034,37
6035,37
6036,43
6037,13
6038,23
6039,7
6040,7
6041,3
6042,21
6043,3 64
6044,3
6045,1 12 16
6046,20
6047,15
6048,19
6049,31
6050,16
6051,23
6052,55
6053,1
6054,1
6055,1 12
6056,3 64
6057,2
6058,3
6059,4 13
6060,4
6061,3
6062,13
6063,13
6064,14
6065,31
6066,1
6067,16
6068,2
6069,21
6070,3 64
6071,2
6072,37
6073,37
6074,1
6075,19
6076,2
6077,1
6078,14
6079,13
6080,7
6081,2
6082,19
6083,2
6084,29
6085,15
6086,29 35
6087,17
6088,16
6089,16
6090,22
6091,17
6092,2
6093,50
6094,3 64
6095,27
6096,2
6097,2
6098,16
6099,17 81
6100,17
6101,17
6102,17
6103,37
6104,37 48
6105,19
6106,2
6107,17
6108,17
6109,17
6110,13
6111,3 64
6112,31
6113,43
6114,3 64
6115,23
6116,2
6117,52
6118,3 64
6119,2
6120,35 55
6121,18
6122,70
6123,18
6124,21 34
6125,14
6126,18
6127,2
6128,48
6129,2
6130,2
6131,37
6132,14
6133,26
6134,2
6135,25
6136,23
6137,20
6138,13
6139,13
6140,21
6141,2
6142,35
6143,23
6144,16
6145,2
6146,23
6147,2
6148,23
6149,29
6150,8
6151,23 55
6152,2 42
6153,19
6154,23
6155,2
6156,2 42
6157,2
6158,2
6159,2
6160,37
6161,37
6162,37
6163,37 48
6164,37
6165,19
6166,2
6167,23
6168,2
6169,29
6170,2
6171,2
6172,9
6173,2
6174,2 42
6175,5
6176,2
6177,19
6178,19
6179,37
6180,37
6181,2
6182,8
6183,2
6184,2
6185,26
6186,24
6187,2
6188,3
6189,2
6190,42
6191,2
6192,9
6193,2 42
6194,2
6195,23
6196,2
6197,2
6198,17
6199,2
6200,2
6201,2
6202,9
6203,26
6204,9
6205,9
6206,28
6207,28
6208,15
6209,37
6210,37
6211,37
6212,19
6213,18
6214,3
6215,37
6216,3
6217,14
6218,9 26
6219,43
6220,9
6221,7
6222,71
6223,70
6224,70
6225,70
6226,2
6227,37 48
6228,37
6229,37
6230,4 23 55
6231,20
6232,37
6233,9
6234,2 9
6235,2
6236,4 43 44
6237,13 18
6238,37
6239,37 48
6240,15
6241,13
6242,13
6243,18
6244,2
6245,3 40
6246,28
6247,14
6248,3
6249,9 26
6250,3 64
6251,20
6252,13
6253,56
6254,37
6255,23
6256,19
6257,13
6258,29
6259,37
6260,35
6261,13
6262,4
6263,3 38
6264,21
6265,4
6266,13 32 43
6267,13 14 43 50
6268,45
6269,1
6270,17
6271,21
6272,13
6273,31
6274,7
6275,13
6276,2 4 13
6277,31
6278,13 14 38
6279,21 34
6280,13
6281,5 8 13
6282,16
6283,16
6284,14
6285,13
6286,21
6287,8
6288,50
6289,13
6290,4
6291,2
6292,2 37 53
6293,16
6294,2
6295,23
6296,13
6297,21 62
6298,7
6299,38
6300,1
6301,20 22
6302,36
6303,29
6304,44
6305,13
6306,1
6307,20
6308,16
6309,12
6310,2
6311,19
6312,20
6313,21
6314,4 9
6315,13
6316,43
6317,2
6318,37
6319,14
6320,2
6321,2
6322,2
6323,51
6324,3
6325,31
6326,3
6327,13
6328,28 37
6329,2
6330,20
6331,2
6332,2
6333,8
6334,34
6335,29
6336,13
6337,21
6338,13
6339,4
6340,3
6341,2
6342,16
6343,8
6344,7
6345,44
6346,13
6347,35
6348,35
6349,35 55
6350,13
6351,56
6352,13
6353,13
6354,2 42
6355,13
6356,23
6357,13
6358,20
6359,3 64
6360,25 34
6361,21
6362,29
6363,1
6364,68
6365,1
6366,1
6367,1
6368,1
6369,1
6370,31
6371,1
6372,21
6373,8
6374,34
6375,53
6376,2
6377,2
6378,32
6379,20
6380,3
6381,3
6382,2
6383,5 8
6384,14
6385,7
6386,7 15
6387,16
6388,37
6389,2
6390,2 42
6391,59
6392,2
6393,43
6394,13
6395,4 29
6396,4
6397,37 48
6398,13
6399,35
6400,28
6401,35
6402,23
6403,3
6404,21
6405,7
6406,9
6407,22
6408,70
6409,37
6410,35
6411,2
6412,2
6413,56
6414,2 42
6415,16
6416,4
6417,13
6418,2 42
6419,37
6420,20
6421,21
6422,25 34
6423,50
6424,3 64
6425,13 14
6426,2
6427,1
6428,31
6429,13
6430,2
6431,9
6432,7
6433,20
6434,12
6435,29
6436,4
6437,16
6438,1 7 9
6439,43
6440,2 13
6441,13
6442,1
6443,16
6444,32
6445,3
6446,13
6447,2 42
6448,2
6449,8 22
6450,2
6451,2
6452,8 9
6453,2 42
6454,55
6455,37
6456,28
6457,28
6458,2
6459,70
6460,2
6461,26
6462,33
6463,19
6464,2
6465,42
6466,34
6467,3
6468,13
6469,21
6470,16
6471,7
6472,35
6473,29 35
6474,23
6475,37
6476,20
6477,2
6478,8 9
6479,3
6480,19
6481,38 59
6482,2
6483,2
6484,2
6485,1
6486,16
6487,18
6488,2
6489,12
6490,1
6491,1
6492,1
6493,1
6494,16
6495,16
6496,2 20
6497,2
6498,23
6499,3
6500,20
6501,1
6502,16
6503,42
6504,72
6505,2
6506,32
6507,2
6508,32
6509,35
6510,54
6511,17 54
6512,7
6513,17
6514,3
6515,19
6516,19 26
6517,3
6518,26
6519,5
6520,3
6521,3
6522,2
6523,13
6524,3
6525,32
6526,21
6527,21
6528,2
6529,2 42
6530,19
6531,38
6532,13
6533,19
6534,3
6535,37
6536,19
6537,37
6538,3
6539,19 26
6540,2
6541,2 42
6542,2
6543,2
6544,1
6545,4
6546,13
6547,20
6548,43
6549,16
6550,16
6551,31
6552,11
6553,20
6554,20
6555,13
6556,25
6557,43
6558,3
6559,41
6560,4
6561,21
6562,20
6563,13
6564,13
6565,13
6566,7 9
6567,7
6568,7 9 15
6569,21
6570,13
6571,1
6572,23
6573,23
6574,7
6575,2
6576,19
6577,23
6578,3 18
6579,2
6580,23
6581,2
6582,13
6583,3
6584,13
6585,27 38
6586,13
6587,62
6588,26
6589,68
6590,16
6591,1
6592,1
6593,1
6594,1
6595,1
6596,23
6597,21
6598,21 34
6599,2
6600,3
6601,36
6602,32
6603,23
6604,37
6605,37
6606,37
6607,37
6608,1
6609,16
6610,1
6611,3
6612,22
6613,1
6614,32
6615,16
6616,16
6617,1
6618,37 48
6619,16
6620,15
6621,3 4
6622,4 21
6623,2 3 14 64
6624,20
6625,2
6626,1
6627,1
6628,1
6629,1
6630,1 12
6631,23
6632,29
6633,16
6634,12
6635,41
6636,3 9 26
6637,32
6638,20
6639,18
6640,2
6641,55
6642,20
6643,37
6644,18
6645,3
6646,56
6647,3
6648,43
6649,55
6650,32
6651,8
6652,4
6653,71
6654,59
6655,7
6656,8
6657,43
6658,59
6659,37
6660,21
6661,8
6662,7
6663,2
6664,2 42
6665,2
6666,82
6667,2
6668,2
6669,2
6670,62
6671,2
6672,2
6673,29 35 55
6674,22
6675,23
6676,22
6677,14 22
6678,38
6679,17
6680,12
6681,1
6682,50
6683,1
6684,24
6685,16
6686,1 12
6687,37
6688,28
6689,18
6690,29
6691,3 64
6692,41
6693,7
6694,12
6695,2
6696,1 12
6697,50
6698,7
6699,13
6700,17
6701,3
6702,3
6703,36
6704,2
6705,16
6706,1 12
6707,13
6708,1
6709,13
6710,37 48
6711,37
6712,13
6713,3 64
6714,37
6715,45
6716,41
6717,16
6718,37
6719,37
6720,16
6721,44 78
6722,16
6723,2
6724,16
6725,38
6726,21
6727,56
6728,14
6729,2
6730,24
6731,31
6732,2
6733,22
6734,16
6735,4
6736,7
6737,37
6738,8
6739,16
6740,16
6741,16
6742,16
6743,2
6744,1 12
6745,2
6746,2
6747,2
6748,3 64
6749,4 14
6750,32
6751,3
6752,31
6753,17 24
6754,17
6755,17
6756,29
6757,37
6758,4
6759,2
6760,16
6761,13
6762,20
6763,43
6764,35
6765,35
6766,17 45
6767,35
6768,23
6769,29
6770,4
6771,17
6772,37
6773,37
6774,13
6775,15
6776,37
6777,35
6778,37
6779,23
6780,3
6781,2
6782,7 9
6783,3 64
6784,23
6785,3
6786,18
6787,14
6788,48
6789,37
6790,2
6791,37
6792,2
6793,2 42
6794,2
6795,3 64
6796,43
6797,19
6798,2
6799,17
6800,17
6801,15
6802,17
6803,26
6804,9
6805,17
6806,17
6807,9
6808,17
6809,9
6810,2
6811,8
6812,15
6813,15
6814,15
6815,15
6816,19
6817,21
6818,2
6819,37
6820,13
6821,90
6822,13
6823,8 43
6824,15
6825,15
6826,37
6827,2
6828,23
6829,15
6830,2
6831,15
6832,30
6833,29
6834,29
6835,29
6836,29
6837,55
6838,35
6839,29
6840,29
6841,23 29
6842,29
6843,29
6844,8
6845,19
6846,8 25
6847,23 55
6848,29
6849,14
6850,17
6851,17
6852,1
6853,1
6854,9
6855,37
6856,13
6857,58
6858,8
6859,19
6860,37
6861,50
6862,76
6863,12
6864,1 12
6865,37
6866,37
6867,23 32
6868,43
6869,13
6870,17
6871,4
6872,13
6873,4
6874,4 44
6875,38
6876,13
6877,3
6878,1
6879,16
6880,23
6881,29
6882,13
6883,43
6884,13
6885,7
6886,14
6887,13
6888,1
6889,13
6890,37 48
6891,2
6892,37
6893,37
6894,8
6895,9 21 34
6896,43
6897,13 44
6898,4
6899,7
6900,13
6901,22 51
6902,51
6903,67
6904,1
6905,2
6906,16
6907,16
6908,5 8
6909,3
6910,13 38
6911,19
6912,3
6913,17
6914,38
6915,17
6916,15
6917,23
6918,41
6919,4
6920,3
6921,14
6922,12
6923,3 34
6924,16
6925,1
6926,32
6927,13
6928,2
6929,13 29 32
6930,3 26 28
6931,26
6932,3
6933,3
6934,5 8
6935,43
6936,2
6937,1
6938,13
6939,1
6940,1 12
6941,58
6942,1 12
6943,7
6944,16
6945,1
6946,14
6947,9
6948,13
6949,2
6950,14 43
6951,31
6952,38
6953,1 12
6954,1
6955,38
6956,19
6957,23 35
6958,23 29
6959,23
6960,7 9
6961,13
6962,13
6963,7
6964,4
6965,44
6966,14
6967,17
6968,17
6969,17
6970,17
6971,37
6972,37 48
6973,37
6974,17
6975,17
6976,37
6977,13
6978,2 42
6979,8
6980,56
6981,3 4 38
6982,50
6983,9 50
6984,2
6985,51
6986,2
6987,23 29
6988,23 35
6989,35
6990,22 51
6991,2
6992,16
6993,16
6994,2
6995,13
6996,1
6997,17
6998,16
6999,17
7000,17
7001,23
7002,3 38
7003,58
7004,37 48
7005,56
7006,1
7007,23 52
7008,2
7009,13
7010,2
7011,72
7012,2 42
7013,37
7014,37
7015,17
7016,13
7017,1
7018,8
7019,13
7020,17
7021,17
7022,7
7023,2
7024,18
7025,3 64
7026,27
7027,27
7028,29
7029,29
7030,9
7031,9
7032,3
7033,32
7034,28
7035,9 26
7036,9
7037,3
7038,9
7039,2 4
7040,2
7041,7
7042,3
7043,29
7044,23
7045,85 86
7046,7
7047,23
7048,35
7049,29
7050,8
7051,16
7052,23
7053,55
7054,8
7055,23 29
7056,23
7057,7
7058,2
7059,8
7060,19
7061,23
7062,34
7063,15
7064,8
7065,2
7066,48
7067,15
7068,53
7069,37
7070,37
7071,70
7072,43 57 89
7073,70
7074,42
7075,1
7076,7
7077,32
7078,1
7079,4 41
7080,17
7081,41
7082,1
7083,41
7084,14
7085,37
7086,13 14
7087,1
7088,1
7089,33
7090,2
7091,13
7092,22
7093,59
7094,13
7095,4 43
7096,37
7097,4
7098,43
7099,8
7100,1
7101,37
7102,13 21 34
7103,21 34
7104,37
7105,3
7106,19
7107,21
7108,7
7109,7
7110,37
7111,14
7112,7
7113,13 32
7114,32
7115,59
7116,16
7117,13
7118,13
7119,14
7120,43
7121,8
7122,1
7123,1 12
7124,43
7125,13
7126,13
7127,43
7128,45
7129,3
7130,1
7131,3 26
7132,7
7133,3
7134,2
7135,7
7136,5 8
7137,7 23
7138,16
7139,1 12
7140,37 48
7141,13
7142,50
7143,37 48
7144,1
7145,14
7146,37 48
7147,1
7148,5
7149,27
7150,32
7151,17
7152,1
7153,4
7154,32
7155,50
7156,8
7157,43
7158,14 43
7159,13
7160,13
7161,43
7162,13
7163,13
7164,4
7165,21
7166,43
7167,50
7168,17
7169,34
7170,35
7171,44
7172,34
7173,16
7174,13 29
7175,44
7176,13
7177,21
7178,34
7179,34
7180,37
7181,16
7182,16
7183,1
7184,1
7185,1
7186,7
7187,35
7188,55
7189,14
7190,1
7191,1
7192,16
7193,16
7194,32
7195,10
7196,1
7197,13
7198,22
7199,43
7200,3
7201,43
7202,23
7203,4 42
7204,2
7205,70
7206,17
7207,45
7208,27
7209,4 32
7210,32
7211,29
7212,37
7213,37 48
7214,2 42
7215,1
7216,2
7217,1
7218,1
7219,2
7220,2 42
7221,50
7222,43
7223,19
7224,26
7225,43
7226,32
7227,21
7228,13
7229,13
7230,9
7231,9
7232,32
7233,29
7234,17
7235,37
7236,20
7237,2
7238,16
7239,44
7240,37 48
7241,51
7242,14
7243,23
7244,19
7245,37
7246,72
7247,2
7248,2
7249,7
7250,42
7251,42
7252,17
7253,2
7254,10 17
7255,17
7256,2
7257,18 33
7258,72
7259,17
7260,17
7261,23
7262,18
7263,17
7264,18 34 59
7265,17
7266,24
7267,24
7268,2
7269,2
7270,17
7271,1
7272,2
7273,17
7274,2
7275,5
7276,35
7277,5
7278,8
7279,8
7280,2
7281,3
7282,19
7283,3
7284,3
7285,21
7286,14
7287,23
7288,23 26 55
7289,8
7290,7
7291,9 26
7292,21 25
7293,23
7294,23
7295,17
7296,3
7297,44
7298,22
7299,32
7300,3
7301,24 45
7302,19 26
7303,17
7304,3 26
7305,4 26
7306,22
7307,17
7308,4 41
7309,21
7310,50
7311,9
7312,13
7313,3 4 14 32 38 43
7314,44
7315,37
7316,13
7317,9
7318,34
7319,43
7320,21 34
7321,50
7322,2
7323,13
7324,13
7325,4
7326,34
7327,4 59
7328,2
7329,13
7330,2
7331,2
7332,4
7333,1
7334,23 55
7335,23
7336,35
7337,37
7338,37
7339,2
7340,27
7341,22
7342,50
7343,29 35 38 55
7344,35
7345,13
7346,13
7347,59
7348,13
7349,13
7350,2 13
7351,13
7352,3
7353,38
7354,7
7355,4 13 36 43
7356,26
7357,4
7358,13
7359,1
7360,4
7361,1
7362,1
7363,13
7364,4 59
7365,21
7366,37
7367,4 21
7368,32
7369,21
7370,22
7371,32
7372,50
7373,4
7374,26
7375,1
7376,16
7377,43
7378,4
7379,1
7380,16
7381,13
7382,19
7383,19
7384,12
7385,16
7386,13
7387,29
7388,13
7389,67
7390,16
7391,9
7392,2
7393,21
7394,2
7395,26
7396,32
7397,21
7398,23 29
7399,2 42
7400,13
7401,38
7402,16
7403,22
7404,13
7405,13
7406,19
7407,16
7408,16
7409,16
7410,50
7411,13
7412,4
7413,37
7414,16
7415,16
7416,21 34 59
7417,1
7418,20
7419,1
7420,23
7421,19
7422,13
7423,37
7424,19
7425,13
7426,35
7427,26
7428,29
7429,13
7430,34
7431,55
7432,17
7433,13
7434,13
7435,1
7436,16
7437,2
7438,19
7439,32
7440,21
7441,43
7442,27
7443,26
7444,25 34
7445,43
7446,43
7447,50
7448,37
7449,4 42
7450,2 42
7451,1
7452,19
7453,35
7454,12
7455,1
7456,2 42
7457,35
7458,35
7459,16
7460,3 4 38
7461,17
7462,17
7463,17
7464,43
7465,16
7466,4
7467,13
7468,2
7469,37 48
7470,19
7471,1
7472,2
7473,32
7474,9
7475,17
7476,2
7477,21
7478,1
7479,45
7480,45
7481,1
7482,32 43
7483,35
7484,35
7485,35
7486,35
7487,43 44
7488,19 26
7489,20
7490,20
7491,42
7492,2 42
7493,13
7494,13
7495,62
7496,42
7497,2
7498,2 42
7499,2
7500,2
7501,2
7502,19
7503,19
7504,23
7505,5
7506,17
7507,17
7508,17
7509,5
7510,48
7511,2
7512,23
7513,70
7514,2 42
7515,3
7516,18
7517,42
7518,2
7519,2
7520,2
7521,23
7522,37
7523,37
7524,17
7525,19 26
7526,14
7527,42
7528,2
7529,2 42
7530,51
7531,2
7532,42
7533,35
7534,42
7535,2 42
7536,17
7537,17
7538,17
7539,23
7540,2 42
7541,37
7542,19
7543,2
7544,2
7545,8
7546,19
7547,2
7548,17
7549,2
7550,17
7551,23
7552,17
7553,37
7554,37
7555,2
7556,17 45
7557,37
7558,17 45
7559,17
7560,2
7561,72 82
7562,26
7563,2
7564,42
7565,2
7566,3
7567,2
7568,23
7569,2
7570,19
7571,2
7572,2 42
7573,24
7574,2
7575,13
7576,21 34
7577,26
7578,15
7579,37
7580,19 26
7581,23
7582,20
7583,2
7584,58
7585,45
7586,1 12
7587,7 43
7588,16
7589,16
7590,19
7591,37
7592,13
7593,1
7594,1
7595,43
7596,13
7597,4 18
7598,4
7599,1 12
7600,51
7601,13
7602,9
7603,13
7604,13
7605,1 12
7606,13
7607,23
7608,37
7609,37 48
7610,21
7611,14
7612,1
7613,17
7614,29
7615,59
7616,17
7617,38
7618,37
7619,2
7620,28
7621,37
7622,37
7623,76
7624,13
7625,14
7626,17
7627,13
7628,59
7629,13
7630,3
7631,70
7632,19
7633,32
7634,13
7635,1 12
7636,4 13
7637,13
7638,50
7639,43
7640,13
7641,29
7642,38
7643,13
7644,13
7645,13
7646,4
7647,1
7648,14
7649,13
7650,4
7651,15
7652,38
7653,48
7654,14
7655,1
7656,1
7657,1
7658,1 12
7659,29
7660,13 21 34
7661,1
7662,1
7663,29 35
7664,29 38 43
7665,29
7666,17
7667,1
7668,59
7669,23
7670,13
7671,2
7672,29
7673,16
7674,8
7675,19 26
7676,23
7677,53
7678,12
7679,14
7680,19
7681,36
7682,32
7683,32
7684,4 36
7685,15
7686,13
7687,13
7688,29
7689,2
7690,4 18
7691,21
7692,16
7693,34
7694,18
7695,36 43
7696,13
7697,13
7698,13
7699,13
7700,13
7701,29
7702,29
7703,17 74
7704,34
7705,34
7706,34
7707,17
7708,37
7709,2
7710,3 29
7711,50
7712,50
7713,1
7714,1
7715,32
7716,1
7717,1
7718,16
7719,1
7720,4
7721,15
7722,21
7723,1
7724,1
7725,13
7726,77
7727,32
7728,37
7729,4
7730,2
7731,3
7732,7
7733,2
7734,13
7735,4
7736,13
7737,19
7738,7 9
7739,8
7740,1
7741,37
7742,1
7743,17
7744,17 69
7745,17
7746,17
7747,17
7748,13
7749,21
7750,16
7751,13
7752,13
7753,2
7754,4
7755,14
7756,13
7757,4 36 43
7758,56
7759,1
7760,1 12
7761,50
7762,4
7763,4
7764,4
7765,1
7766,13
7767,13
7768,13
7769,21
7770,3
7771,13
7772,16
7773,17
7774,2
7775,17
7776,45
7777,2 42
7778,17
7779,1
7780,2
7781,7 47
7782,43
7783,14
7784,17
7785,16
7786,13
7787,1
7788,55
7789,1
7790,35
7791,17
7792,17
7793,17
7794,26
7795,1
7796,17
7797,28
7798,17
7799,17
7800,17
7801,37
7802,1
7803,59
7804,18
7805,18
7806,13
7807,17
7808,4
7809,9
7810,2
7811,28
7812,9
7813,9
7814,9
7815,16
7816,9
7817,9
7818,9
7819,3
7820,3
7821,55
7822,38
7823,2
7824,2
7825,2
7826,3
7827,14
7828,11
7829,3 26 28
7830,3
7831,9
7832,9
7833,32
7834,15
7835,9
7836,28
7837,2
7838,3
7839,26
7840,15
7841,15
7842,16
7843,26
7844,25
7845,15
7846,3
7847,25
7848,4
7849,3
7850,3 78
7851,8
7852,4
7853,5 70
7854,57 89
7855,1
7856,12
7857,16
7858,16
7859,53
7860,19
7861,1
7862,1 12
7863,13
7864,1
7865,13
7866,1
7867,2
7868,7 9
7869,7 9
7870,13
7871,2
7872,13
7873,13
7874,15
7875,19
7876,1 12
7877,53
7878,75
7879,9
7880,3 9 26
7881,9
7882,37
7883,1
7884,15
7885,7
7886,7
7887,76
7888,21 34
7889,37
7890,3 4
7891,21
7892,35
7893,35
7894,13
7895,19
7896,19
7897,37
7898,2 26 28
7899,15 38
7900,1
7901,15
7902,13
7903,31
7904,17
7905,9
7906,1
7907,13
7908,62
7909,21 34
7910,4 13
7911,4 41
7912,4 7
7913,19 26
7914,3
7915,37
7916,7 15
7917,56
7918,48
7919,13
7920,13
7921,16
7922,1
7923,1
7924,1
7925,2 13
7926,1
7927,13
7928,13
7929,13
7930,13
7931,23 38 55
7932,13
7933,53
7934,16
7935,4
7936,8
7937,13
7938,7 28
7939,20
7940,20
7941,1
7942,13
7943,2
7944,12
7945,35
7946,4
7947,29
7948,35
7949,23
7950,21 38
7951,12
7952,13
7953,34
7954,20
7955,13
7956,50
7957,43
7958,7
7959,8
7960,13
7961,7 15
7962,3
7963,7
7964,7
7965,2
7966,13
7967,21
7968,1
7969,1
7970,3
7971,3
7972,3
7973,7
7974,14 21 34
7975,15
7976,3
7977,50
7978,2 42
7979,37 48
7980,13
7981,13
7982,3 29 38 43
7983,8
7984,16
7985,15
7986,5
7987,16
7988,2 42
7989,25 34
7990,50
7991,16
7992,37
7993,2
7994,8
7995,23 29 35
7996,7
7997,2
7998,23
7999,2
8000,2
8001,9
8002,2
8003,37
8004,13
8005,13
8006,7
8007,17 24
8008,35
8009,35
8010,35
8011,16
8012,13
8013,59
8014,29 55
8015,2
8016,1
8017,2
8018,1
8019,2
8020,9
8021,2 42
8022,13
8023,4
8024,3
8025,2 42
8026,35
8027,41
8028,13
8029,21
8030,56
8031,2
8032,1 2
8033,7
8034,12
8035,16
8036,2
8037,13
8038,43
8039,13
8040,2
8041,8
8042,13
8043,34
8044,53
8045,13
8046,13
8047,13
8048,35
8049,2
8050,4 13
8051,13
8052,1
8053,22
